YEAR,MONTH_NAME,TOTAL_VOLUME,DETECTORSITE_NAME,LONGITUDE,LATITUDE,DETECTORSITE_SUBURB_NAME,DETECTORSITE_DIVISION_NAME
2023,September,123990.00000,5320NEB,153.382754,-28.00015,Ashmore,Division 8
2023,September,467242.00000,5135/SB/LQ,153.427732,-28.008357,Surfers Paradise,Division 7
2023,September,550044.00000,5687/EB/TS,153.307089,-27.822453,Pimpama,Division 1
2023,September,172401.00000,5170NB,153.535566,-28.166925,Coolangatta,Division 14
2023,September,78065.00000,5567/NW/TS,153.384419,-27.962961,Southport,Division 6
2023,September,48153.00000,5570/WB/TS,153.429534,-28.009648,Surfers Paradise,Division 7
2023,September,155077.00000,5561/NB/Lnk,153.305016,-27.868922,Upper Coomera,Division 1
2023,September,9660.00000,5063/SB/TQ,153.382383,-27.980863,Ashmore,Division 6
2023,September,5264466.00000,5870Napp,153.35203,-28.03439,Worongary,Division 9
2023,September,271710.00000,5532/SB/TS,153.406123353,-28.10223498,Burleigh Heads,Division 11
2023,September,310511.00000,5031/SW/TS,153.33642288,-27.98938197,Nerang,Division 5
2023,September,5623132.00000,RAD5780NB,153.309925,-27.860656,Upper Coomera,Division 3
2023,September,191910.00000,5031/NW/LS,153.33642288,-27.98938197,Nerang,Division 5
2023,September,726123.00000,5177/NB/LS,153.473624,-28.122513,Palm Beach,Division 13
2023,September,57915.00000,5551NWB,153.387452,-27.96115,Southport,Division 6
2023,September,55796.00000,5673/WB/LS,153.373363559,-27.937013101,Arundel,Division 4
2023,September,292415.00000,5584/SB/LS,153.394234,-27.967514,Southport,Division 6
2023,September,167745.00000,5458/EB/TS,153.53047,-28.170311,Coolangatta,Division 14
2023,September,24543.00000,5567/SW/LS,153.384419,-27.962961,Southport,Division 6
2023,September,71933.00000,5661/SE/TQ,153.31575,-27.852209,Coomera,Division 3
2023,September,172344.00000,5485/NB/LS,153.319039,-27.885486,Helensvale,Division 2
2023,September,218276.00000,5084/WB/LQ,153.400842,-27.912475,Runaway Bay,Division 3
2023,September,267912.00000,5147/EB/RS,153.435912,-28.04875,Mermaid Beach,Division 10
2023,September,6099.00000,5554/SE/LS,153.401057277,-27.971096182,Southport,Division 6
2023,September,85818.00000,5026/SB/LS,153.42488496,-28.03519098,Broadbeach Waters,Division 10
2023,September,15.00000,5350/SE/LS,153.429188,-28.084422,Burleigh Waters,Division 12
2023,September,3866926.00000,5326/NB/LQ,153.376302,-27.965443,Molendinar,Division 6
2023,September,270376.00000,5452/SE/LQ,153.29839694,-27.868980998,Upper Coomera,Division 1
2023,September,11890449.00000,5737Ndep,153.246908,-27.762829,Ormeau,Division 1
2023,September,11890449.00000,5740Napp,153.251603,-27.773657,Ormeau,Division 1
2023,September,11890449.00000,5743Ndep,153.252921,-27.780798,Ormeau,Division 1
2023,September,11890449.00000,RAD421S NB,153.248988,-27.765758,Ormeau,Division 1
2023,September,677222.00000,5014/SB/TQ,153.380872,-27.976776,Molendinar,Division 6
2023,September,113391.00000,5540/NW/LS,153.38841,-27.961926,Southport,Division 6
2023,September,302602.00000,5602/WB/TQ,153.411931164,-28.068558605,Robina,Division 11
2023,September,179635.00000,5405SB,153.415008,-27.970574,Southport,Division 6
2023,September,513915.00000,5462/WB/LQ,153.34713684,-28.01598498,Highland Park,Division 9
2023,September,16848.00000,5524/SE/TS,153.363,-27.876504,Hope Island,Division 3
2023,September,1293987.00000,5120/NB/TQ,153.428342,-27.990567,Surfers Paradise,Division 7
2023,September,502056.00000,5387/WB/TS,153.404399,-27.997438,Southport,Division 7
2023,September,195009.00000,5332/WB/LS,153.424674,-28.027565,Broadbeach Waters,Division 10
2023,September,85818.00000,5026/SB/RS,153.42488496,-28.03519098,Broadbeach Waters,Division 10
2023,September,48574.00000,5175/NB/RS 2,153.379967996,-27.932171296,Biggera Waters,Division 4
2023,September,874633.00000,5511SB,153.429255,-28.015804,Surfers Paradise,Division 10
2023,September,731782.00000,0000SB_5,153.430117,-28.029571,Broadbeach,Division 10
2023,September,240015.00000,5135/NE/LQ,153.427732,-28.008357,Surfers Paradise,Division 7
2023,September,211479.00000,5360/NW/LS,153.342227,-28.007353,Highland Park,Division 5
2023,September,1885057.00000,5329/NB/LQ,153.38794,-27.905086,Coombabah,Division 4
2023,September,323175.00000,5160/NW/TQ,153.471625,-28.11923,Palm Beach,Division 13
2023,September,69549.00000,5350/NW/LS,153.429188,-28.084422,Burleigh Waters,Division 12
2023,September,633988.00000,5308/WB/TS,153.378575916,-27.999169974,Benowa,Division 8
2023,September,1031000.00000,RAD5736NB,153.244345,-27.760241,Ormeau,Division 1
2023,September,99967.00000,5182/NB/RS,153.531121,-28.167334,Coolangatta,Division 14
2023,September,271502.00000,5041/EB/TS,153.427216,-28.048047,Mermaid Waters,Division 10
2023,September,311203.00000,5452EB,153.298441,-27.86901,Upper Coomera,Division 1
2023,September,266131.00000,5452NW,153.298362,-27.868963,Upper Coomera,Division 1
2023,September,10817778.00000,5797Ndep,153.314512,-27.890963,Oxenford,Division 2
2023,September,10817778.00000,5797Napp,153.314506,-27.891017,Oxenford,Division 2
2023,September,10817778.00000,5799Ndep,153.315377,-27.901881,Oxenford,Division 2
2023,September,10817778.00000,RAD5798NB,153.314307,-27.895859,Oxenford,Division 2
2023,September,484337.00000,5338/EB/TS,153.419204,-28.100675,Burleigh Heads,Division 12
2023,September,780316.00000,VDS845 Rdep2,153.402055,-28.100964,Reedy Creek,Division 13
2023,September,74852.00000,5311/SE/TS,153.388355,-28.029361,Carrara,Division 8
2023,September,437241.00000,5729/WB/LS,153.239462255,-27.757109852,Yatala,Division 1
2023,September,11343.00000,5032/WB/LS,153.244963,-27.725565,Stapylton,Division 1
2023,September,162335.00000,5509/WB/TQ,153.285315,-27.900871,Upper Coomera,Division 2
2023,September,157203.00000,5486/SW/TQ,153.33833,-27.892427,Helensvale,Division 2
2023,September,1357116.00000,5520/SE/TS,153.416182,-27.966342,Southport,Division 6
2023,September,1031000.00000,RAD5734NB,153.240989,-27.757492,Yatala,Division 1
2023,September,505406.00000,5108/SB/LS,153.390354145,-27.934417294,Biggera Waters,Division 4
2023,September,159159.00000,5027/SB/LS,153.41543388,-28.03663899,Mermaid Waters,Division 10
2023,September,101017.00000,5150/EB/TS,153.440661934,-28.067366193,Miami,Division 12
2023,September,42598.00000,5528NWB,153.404058,-28.098068,Varsity Lakes,Division 11
2023,September,362748.00000,5092/EB/LQ,153.426767664,-28.034949112,Broadbeach Waters,Division 10
2023,September,786606.00000,5140/NB/RS,153.430108,-28.029536,Broadbeach,Division 10
2023,September,210528.00000,5651/SB/RS,153.33739884,-27.98554599,Nerang,Division 5
2023,September,310696.00000,5095/WB/LQ,153.366469,-28.046557,Merrimac,Division 8
2023,September,83410.00000,5672/NW/TS,153.391038,-28.093692,Mudgeeraba,Division 9
2023,September,206492.00000,5601WB,153.391377,-28.084407,Robina,Division 11
2023,September,17778.00000,5063/NB/TQ,153.382399611,-27.980860076,Ashmore,Division 6
2023,September,318720.00000,5582NB,153.391557,-27.980455,Ashmore,Division 6
2023,September,34633.00000,5060/WB/LS,153.392717,-27.996546,Ashmore,Division 7
2023,September,449459.00000,5515/SB/UT,153.38776072,-27.88462844,Paradise Point,Division 3
2023,September,22190.00000,5451/SB/TS,153.296195,-27.867845,Upper Coomera,Division 1
2023,September,1031000.00000,RAD412N NB,153.243175,-27.759294,Yatala,Division 1
2023,September,208059.00000,5444/SB/LS,153.304895,-27.870212,Upper Coomera,Division 1
2023,September,183465.00000,5513/SW/LS,153.222622,-27.741823,Yatala,Division 1
2023,September,3128449.00000,5800Ndep,153.315912,-27.903624,Oxenford,Division 2
2023,September,3128449.00000,5802Ndep,153.317088,-27.907217,Oxenford,Division 2
2023,September,3128449.00000,RAD5805NB,153.318549,-27.911694,Oxenford,Division 2
2023,September,81133.00000,5426/NW/Lnk,153.468122,-28.136678,Elanora,Division 13
2023,September,253257.00000,5729/NB/TS,153.239462255,-27.757109852,Yatala,Division 1
2023,September,110270.00000,5533/NW/TS,153.382253,-28.076263,Robina,Division 11
2023,September,14366.00000,5445/EB/RS,153.337727,-27.925313,Helensvale,Division 2
2023,September,185787.00000,5153/EB/RS,153.445483,-28.076417,Miami,Division 12
2023,September,154705.00000,5422/SB/TS,153.53010704,-28.172160924,Coolangatta,Division 14
2023,September,183465.00000,5513/SW/TQ,153.222622,-27.741823,Yatala,Division 1
2023,September,267912.00000,5147/EB/LS,153.435912,-28.04875,Mermaid Beach,Division 10
2023,September,655528.00000,5043/SB/TS1,153.428805,-28.058628,Mermaid Waters,Division 12
2023,September,151272.00000,5161/NE/LS,153.472581,-28.120858,Palm Beach,Division 13
2023,September,26043.00000,5109/SB/TS,153.396304111,-27.935610413,Biggera Waters,Division 4
2023,September,122819.00000,5672/SE/TS,153.391038,-28.093692,Mudgeeraba,Division 9
2023,September,247840.00000,5662/SB/TS,153.379922466,-28.087842526,Mudgeeraba,Division 9
2023,September,154596.00000,5570/SB/TS,153.429534,-28.009648,Surfers Paradise,Division 7
2023,September,229423.00000,5566/NW/RS,153.382787,-27.961909,Southport,Division 6
2023,September,403073.00000,5081/SB/TS,153.36962,-28.011156,Carrara,Division 8
2023,September,12527.00000,0000EB_7,153.399756,-27.942967,Labrador,Division 4
2023,September,244970.00000,5171/EB/RS,153.410093276,-27.957789599,Southport,Division 6
2023,September,1384612.00000,5118/SE/LQ,153.423763,-27.982197,Main Beach,Division 7
2023,September,553917.00000,5136/NB/TQ,153.42973,-28.01314,Surfers Paradise,Division 7
2023,September,315854.00000,5401/EB/RS,153.383895,-28.024256,Carrara,Division 8
2023,September,244224.00000,VDS856 NB Off Dep,153.406791,-28.107249,Reedy Creek,Division 13
2023,September,58112.00000,0000WB_13,153.402197,-27.948509,Labrador,Division 6
2023,September,14392.00000,5325/NB/RS,153.398053,-28.009104,Benowa,Division 7
2023,September,89956.00000,5043/WB/RS1,153.428805,-28.058628,Mermaid Waters,Division 12
2023,September,459378.00000,5037/EB/RS,153.404327,-28.010127,Bundall,Division 7
2023,September,763438.00000,5506NWB,153.304888,-27.857132,Upper Coomera,Division 1
2023,September,511874.00000,5611/WB/TQ,153.31354812,-27.85545801,Coomera,Division 3
2023,September,167160.00000,5653/EB/LS,153.252103579,-27.786619898,Ormeau,Division 1
2023,September,24543.00000,5567/SW/RS,153.384419,-27.962961,Southport,Division 6
2023,September,311203.00000,5444/EB/RS,153.304895,-27.870212,Upper Coomera,Division 1
2023,September,4217877.00000,5622SApp,153.376144,-27.9663,Molendinar,Division 6
2023,September,64.00000,5044/WB/LS,153.434369,-28.062991,Miami,Division 12
2023,September,138201.00000,5009/SB/LS,153.415732,-27.973251,Southport,Division 6
2023,September,29333.00000,5650/WB/TS,153.378453,-27.974069,Molendinar,Division 6
2023,September,43951.00000,5458/SB/LS,153.53047,-28.170311,Coolangatta,Division 14
2023,September,0.00000,5265/NW/TQ,153.22874688,-27.73503603,Stapylton,Division 1
2023,September,147127.00000,5605/WB/LQ,153.317236,-27.82417,Pimpama,Division 1
2023,September,551992.00000,5150/SB/LS,153.440656,-28.067359,Miami,Division 12
2023,September,243488.00000,5149/SB/TQ,153.437889,-28.063525,Miami,Division 12
2023,September,436571.00000,5046/SB/LS,153.443231,-28.096596,Burleigh Heads,Division 12
2023,September,79229.00000,5321/NE/LS,153.370525,-27.946584,Arundel,Division 4
2023,September,688144.00000,5839NBON1,153.340477,-27.989764,Nerang,Division 5
2023,September,688144.00000,5839NBON,153.340241,-27.990636,Nerang,Division 5
2023,September,13392129.00000,5833Sdep,153.343867,-27.977703,Molendinar,Division 5
2023,September,13392129.00000,5830Sdep,153.347152,-27.968984,Molendinar,Division 6
2023,September,13392129.00000,5830Sapp,153.347147,-27.968931,Molendinar,Division 6
2023,September,13392129.00000,RAD5829SB,153.346064,-27.964669,Molendinar,Division 6
2023,September,258998.00000,5436/SE/LS,153.373308,-27.996626,Ashmore,Division 8
2023,September,84598.00000,5003/NW/RS,153.409897,-27.961443,Southport,Division 6
2023,September,912879.00000,5117/SB/LS,153.422233,-27.979889,Main Beach,Division 7
2023,September,332299.00000,5469/SB/RS,153.387447,-27.92307,Biggera Waters,Division 4
2023,September,4525.00000,5419/EB/RS,153.369123,-28.013493,Carrara,Division 8
2023,September,297199.00000,5665/WB/LQ,153.383706,-28.080986,Robina,Division 11
2023,September,1599487.00000,5520NWB,153.416127,-27.966266,Southport,Division 6
2023,September,92506.00000,5335/NE/TS,153.347141541,-27.996189048,Nerang,Division 8
2023,September,17047.00000,5329/EB/RS,153.38794,-27.905086,Coombabah,Division 4
2023,September,4771.00000,5177/WB/LS,153.473624,-28.122513,Palm Beach,Division 13
2023,September,4953.00000,5692/EB/TS,153.306747,-27.824335,Pimpama,Division 3
2023,September,292415.00000,5584/SB/RS,153.394234,-27.967514,Southport,Division 6
2023,September,57505.00000,5455/SE/RS,153.382418846,-28.033682307,Carrara,Division 8
2023,September,246617.00000,5053/SW/TS,153.474225,-28.131089,Palm Beach,Division 13
2023,September,161789.00000,5360/SE/LS,153.342227,-28.007353,Highland Park,Division 5
2023,September,11470.00000,5011/NB/LS,153.401001,-27.974939,Southport,Division 6
2023,September,61333.00000,5072/WB/TS,153.402197,-27.948509,Labrador,Division 6
2023,September,72340.00000,5048/EB/TS,153.462653,-28.111025,Palm Beach,Division 13
2023,September,37293.00000,5091/NE/RS,153.398202,-27.947922,Labrador,Division 6
2023,September,499360.00000,5828SBON1,153.345326,-27.960585,Arundel,Division 6
2023,September,15744.00000,5603/SW/LS,153.315498,-27.855374,Coomera,Division 3
2023,September,239.00000,5212/NW/TS,153.31790196,-27.85462704,Coomera,Division 3
2023,September,564914.00000,5668/EB/RS,153.334642,-27.852524,Coomera,Division 3
2023,September,508117.00000,5668WB,153.334584,-27.852544,Coomera,Division 3
2023,September,112525.00000,5496/NB/RS,153.328714,-27.841,Coomera,Division 3
2023,September,154596.00000,5570/SB/LS,153.429534,-28.009648,Surfers Paradise,Division 7
2023,September,272796.00000,5012/EB/TQ,153.391171,-27.975934,Southport,Division 6
2023,September,136789.00000,5393/EB/LS,153.380562,-27.960491,Southport,Division 6
2023,September,151181.00000,5587/SE/TS,153.385399,-27.963813,Southport,Division 6
2023,September,1549.00000,5332/SB/LS,153.424674,-28.027565,Broadbeach Waters,Division 10
2023,September,1668153.00000,5613Wapp,153.368379,-27.963912,Molendinar,Division 6
2023,September,677222.00000,5014/SB/RS,153.380872,-27.976776,Molendinar,Division 6
2023,September,25690.00000,5363/NE/RS,153.400944,-28.09556,Varsity Lakes,Division 11
2023,September,1383355.00000,5491/SW/LQ,153.407910489,-27.962529302,Southport,Division 6
2023,September,62418.00000,5002/SB/LS,153.400704,-27.962636,Southport,Division 6
2023,September,245.00000,5113/SW/RS,153.411951,-27.960339,Southport,Division 6
2023,September,56843.00000,5476/WB/RS,153.301781,-27.850181,Upper Coomera,Division 1
2023,September,23044.00000,5587/SW/LS,153.385399,-27.963813,Southport,Division 6
2023,September,88723.00000,5700/NW/RS,153.267512,-27.804527,Pimpama,Division 1
2023,September,18719972.00000,5878Ndep,153.359487,-28.060978,Mudgeeraba,Division 9
2023,September,18719972.00000,IR5878Ndep,153.359378,-28.060679,Mudgeeraba,Division 9
2023,September,18719972.00000,IR5878Napp,153.359399,-28.06074,Mudgeeraba,Division 9
2023,September,81340.00000,5555/WB/RS,153.403455003,-27.971460418,Southport,Division 6
2023,September,767035.00000,5176/NB/TQ,153.4083,-27.945541,Labrador,Division 4
2023,September,394320.00000,5545/NA/TQ2,153.363363888,-28.072804586,Mudgeeraba,Division 9
2023,September,704798.00000,5150/NB/TQ,153.440656,-28.067359,Miami,Division 12
2023,September,119815.00000,5057/NW/TS,153.391049486,-28.007958531,Benowa,Division 7
2023,September,168719.00000,5069/NB/LS,153.395172,-27.955685,Southport,Division 6
2023,September,9080.00000,5347/EB/TS,153.399674,-27.995104,Ashmore,Division 7
2023,September,5726.00000,5447/WB/LS,153.337343,-27.926902,Helensvale,Division 2
2023,September,8855.00000,5104/SB/RS,153.454393,-28.096529,Burleigh Heads,Division 12
2023,September,332.00000,5516/WB/LS,153.388396206,-27.887641541,Paradise Point,Division 3
2023,September,72910.00000,5381/SB/RS,153.437559,-28.101272,Burleigh Heads,Division 12
2023,September,873289.00000,5112/NB/RS,153.408472,-27.949436,Labrador,Division 4
2023,September,37953.00000,5042/EB/TS,153.415787,-28.045591,Mermaid Waters,Division 10
2023,September,439900.00000,5174/EB/TQ,153.385869475,-27.933482044,Arundel,Division 4
2023,September,483342.00000,5108/EB/LS,153.390354,-27.934418,Biggera Waters,Division 4
2023,September,631434.00000,5074/SB/TS,153.388712586,-27.894345028,Coombabah,Division 3
2023,September,123083.00000,5427/NB/TS,153.404555,-28.009018,Bundall,Division 7
2023,September,233843.00000,5180/SE/TS,153.337874139,-27.922380533,Helensvale,Division 2
2023,September,12806738.00000,5722Sdep UC,153.224042,-27.729624,Stapylton,Division 1
2023,September,1992170.00000,5861Ndep,153.344419,-28.009669,Highland Park,Division 5
2023,September,1992170.00000,5861Napp,153.344453,-28.009713,Highland Park,Division 5
2023,September,15215.00000,5158/SW/LS,153.467878,-28.112766,Palm Beach,Division 13
2023,September,599668.00000,5601NB,153.391427,-28.084384,Robina,Division 11
2023,September,58112.00000,5091/WB/LS,153.398202,-27.947922,Labrador,Division 6
2023,September,26539.00000,5065/EB/RS,153.393784,-27.970035,Southport,Division 6
2023,September,508117.00000,5681/WB/TS,153.331048,-27.85309,Coomera,Division 3
2023,September,60990.00000,5685/WB/RS,153.425957,-28.041575,Mermaid Waters,Division 10
2023,September,111130.00000,5499/SB/RS,153.387547,-28.075476,Robina,Division 11
2023,September,72102.00000,5700/SB/RS,153.267512,-27.804527,Pimpama,Division 1
2023,September,277215.00000,5419/NB/TQ,153.369123,-28.013493,Carrara,Division 8
2023,September,689139.00000,5488/EB/Dep,153.365782,-27.878293,Hope Island,Division 3
2023,September,336053.00000,5004/SB/TS,153.408919,-27.965872,Southport,Division 6
2023,September,510205.00000,5180/NE/RS,153.337874139,-27.922380533,Helensvale,Division 2
2023,September,262427.00000,5310/NW/TS,153.399501,-27.932234,Biggera Waters,Division 4
2023,September,146699.00000,5076/SB/RS,153.398199,-27.927292,Biggera Waters,Division 4
2023,September,1339137.00000,5520/NW/TS,153.416182,-27.966342,Southport,Division 6
2023,September,255815.00000,5321/EB/LQ,153.370525,-27.946584,Arundel,Division 4
2023,September,4435.00000,5527/SB/LS,153.350578,-27.946909,Arundel,Division 2
2023,September,66775.00000,5424/WB/RS,153.412394,-28.078488,Varsity Lakes,Division 11
2023,September,513915.00000,5462/WB/RQ,153.34713684,-28.01598498,Highland Park,Division 9
2023,September,15688.00000,5372/SB/LS,153.332866,-28.004714,Nerang,Division 5
2023,September,430543.00000,5145/NB/TQ,153.434444,-28.042756,Mermaid Beach,Division 10
2023,September,503345.00000,5605/EB/LQ,153.317236067,-27.824169603,Pimpama,Division 1
2023,September,551696.00000,5658/WB/TS,153.425165,-27.974706,Main Beach,Division 7
2023,September,9660.00000,5063/SB/LQ,153.382383,-27.980863,Ashmore,Division 6
2023,September,146747.00000,5559/NB/TQ,153.212849,-27.755865,Yatala,Division 1
2023,September,64796.00000,5050/NE/RS,153.469589,-28.133276,Elanora,Division 13
2023,September,131910.00000,5051/SE/RS,153.470595,-28.135527,Elanora,Division 13
2023,September,6597.00000,5506/NB/LS,153.305203739,-27.857282883,Upper Coomera,Division 1
2023,September,211203.00000,5132SB,153.429091,-28.005861,Surfers Paradise,Division 7
2023,September,64016.00000,5540/SE/LS,153.38841,-27.961926,Southport,Division 6
2023,September,258998.00000,5436/SE/RS,153.373308,-27.996626,Ashmore,Division 8
2023,September,320571.00000,5365/SB/LS,153.313997,-27.885259,Oxenford,Division 2
2023,September,122849.00000,5357/NB/RS,153.339904,-27.993363,Nerang,Division 5
2023,September,106830.00000,5031/SE/TS,153.33642288,-27.98938197,Nerang,Division 5
2023,September,33826.00000,5197/NE/TS,153.371084342,-27.930284528,Coombabah,Division 4
2023,September,8014.00000,5532/EB/LS,153.405794,-28.101288,Varsity Lakes,Division 11
2023,September,552492.00000,5133/NB/TQ,153.428117,-28.005607,Surfers Paradise,Division 7
2023,September,195009.00000,5332/WB/RS,153.424674,-28.027565,Broadbeach Waters,Division 10
2023,September,27316.00000,5076/EB/TQ,153.398199,-27.927292,Biggera Waters,Division 4
2023,September,45891.00000,5376/NB/TS,153.31581612,-27.90615798,Oxenford,Division 2
2023,September,0.00000,5843Napp,153.339591,-27.999362,Nerang,Division 5
2023,September,0.00000,5844Napp,153.339633,-28.002157,Nerang,Division 8
2023,September,178274.00000,5126/EB/RS,153.427079,-27.998634,Surfers Paradise,Division 7
2023,September,218522.00000,5876SBONapp,153.356561,-28.051589,Merrimac,Division 8
2023,September,734.00000,5061/WB/RS,153.382910034,-27.994718284,Ashmore,Division 8
2023,September,15689.00000,5528/SB/LS,153.404091262,-28.098090805,Varsity Lakes,Division 11
2023,September,82357.00000,5405/SB/TS,153.414999091,-27.970538547,Southport,Division 6
2023,September,56372.00000,5476/SB/RS,153.301781,-27.850181,Upper Coomera,Division 1
2023,September,129664.00000,5004/SW/TS,153.408919,-27.965872,Southport,Division 6
2023,September,330853.00000,5379/NE/LS,153.31862988,-27.90707796,Helensvale,Division 2
2023,September,149871.00000,5354/NW/TS,153.389912,-28.080137,Robina,Division 11
2023,September,14891385.00000,5748Ndep,153.259948,-27.794047,Ormeau Hills,Division 1
2023,September,14891385.00000,5749Ndep,153.260834,-27.797449,Ormeau Hills,Division 1
2023,September,305762.00000,5315/SE/RS,153.360078,-28.000833,Carrara,Division 8
2023,September,2144.00000,5315/SB/RS,153.360078,-28.000833,Carrara,Division 8
2023,September,49506.00000,5312/NB/RS,153.38362,-27.986514,Ashmore,Division 6
2023,September,28697.00000,5373/EB/RS,153.327789,-28.000562,Nerang,Division 5
2023,September,57933.00000,5071/EB/TS,153.385978519,-27.946091361,Arundel,Division 4
2023,September,246609.00000,5673NB,153.373373,-27.936969,Arundel,Division 4
2023,September,219961.00000,5660/NB/RS,153.299649,-27.852184,Upper Coomera,Division 1
2023,September,8500.00000,5356/SE/LS,153.338977,-27.998872,Nerang,Division 5
2023,September,937329.00000,5120SB_1,153.428337,-27.990603,Surfers Paradise,Division 7
2023,September,73036.00000,5153/NB/LS,153.445483,-28.076417,Miami,Division 12
2023,September,105877.00000,5457/WB/TQ,153.382073,-27.922532,Biggera Waters,Division 4
2023,September,789163.00000,5189/NB/Lnk,153.429355,-28.026219,Broadbeach,Division 10
2023,September,230410.00000,5527/NE/TQ,153.350578,-27.946909,Arundel,Division 2
2023,September,275621.00000,5611/SE/LS,153.313548,-27.855458,Coomera,Division 3
2023,September,89452.00000,5562/WB/RS,153.300447,-27.84993,Upper Coomera,Division 1
2023,September,23795.00000,5364/NW/TS,153.341081,-27.979154,Nerang,Division 5
2023,September,88134.00000,5534/SB/TS,153.386367288,-28.080377812,Robina,Division 11
2023,September,61488.00000,5451/NB/LS,153.296244755,-27.867853163,Upper Coomera,Division 1
2023,September,1599487.00000,5114/NW/RS,153.413824,-27.96306,Southport,Division 6
2023,September,782070.00000,5027/EB/RS,153.41543388,-28.03663899,Mermaid Waters,Division 10
2023,September,52998.00000,5484/NB/Dep,153.323834,-27.882683,Helensvale,Division 2
2023,September,7193890.00000,5871Ndep,153.352639,-28.03892,Worongary,Division 9
2023,September,509048.00000,5508/SE/TQ,153.313278,-27.874549,Upper Coomera,Division 1
2023,September,75936.00000,5046/SE/RS,153.443231,-28.096596,Burleigh Heads,Division 12
2023,September,24512.00000,5669/NB/RS,153.293977813,-27.820540541,Pimpama,Division 3
2023,September,27798.00000,5669/SB/RS,153.293977813,-27.820540541,Pimpama,Division 3
2023,September,229659.00000,5619/NE/LS,153.325498,-27.896622,Helensvale,Division 2
2023,September,151852.00000,5513/NE/LQ,153.222622,-27.741823,Yatala,Division 1
2023,September,50472.00000,5048/SW/RS,153.462653,-28.111025,Palm Beach,Division 13
2023,September,46738.00000,5540SWB,153.388377,-27.961947,Southport,Division 6
2023,September,78396.00000,5415/SW/LS,153.332541,-28.011333,Highland Park,Division 9
2023,September,783312.00000,5073/NB/UT,153.388355,-27.900416,Coombabah,Division 4
2023,September,124785.00000,5434/SB/LQ,153.368504,-28.016451,Carrara,Division 8
2023,September,60857.00000,0000EB,153.38213,-27.922511,Biggera Waters,Division 4
2023,September,283.00000,5469/WB/TS,153.387447,-27.92307,Biggera Waters,Division 4
2023,September,566126.00000,5148/SB/UT,153.437626,-28.060046,Mermaid Beach,Division 12
2023,September,293913.00000,5360/SW/LS,153.342227,-28.007353,Highland Park,Division 5
2023,September,0.00000,5265/NE/LQ,153.22874688,-27.73503603,Stapylton,Division 1
2023,September,293913.00000,5360/SW/TS,153.342227,-28.007353,Highland Park,Division 5
2023,September,240372.00000,5057/SE/TS,153.391049486,-28.007958531,Benowa,Division 7
2023,September,490715.00000,5387/SE/TS,153.404399,-27.997438,Southport,Division 7
2023,September,5083.00000,5185/SB/TS,153.355740031,-27.923541782,Arundel,Division 2
2023,September,5307.00000,5159/NE/TS,153.469719063,-28.116014141,Palm Beach,Division 13
2023,September,785447.00000,5351/NB/RS,153.393434,-28.05646,Robina,Division 11
2023,September,45891.00000,5376/EB/RS,153.31581612,-27.90615798,Oxenford,Division 2
2023,September,228094.00000,5056/NB/RS,153.471103,-28.146819,Currumbin Waters,Division 14
2023,September,389586.00000,5313/NB/LS,153.38204389,-28.014981168,Carrara,Division 8
2023,September,78575.00000,5462/NE/TS,153.34713684,-28.01598498,Highland Park,Division 9
2023,September,237063.00000,5475/NB/RS,153.470442,-28.150209,Currumbin Waters,Division 14
2023,September,19686.00000,5442/WB/RS,153.388600951,-27.892276069,Coombabah,Division 3
2023,September,151065.00000,5043/EB/RS,153.428901,-28.059397,Mermaid Waters,Division 12
2023,September,28304.00000,5487/NB/LS,153.374951,-27.877655,Hope Island,Division 3
2023,September,86851.00000,5047/SE/TS,153.442548,-28.098694,Burleigh Heads,Division 12
2023,September,2277.00000,5681/NB/TS,153.331048,-27.85309,Coomera,Division 3
2023,September,5262.00000,5157/WB/TS,153.466174,-28.109443,Palm Beach,Division 13
2023,September,9146.00000,5161/SW/RS,153.472581,-28.120858,Palm Beach,Division 13
2023,September,4525.00000,5419/EB/LS,153.369123,-28.013493,Carrara,Division 8
2023,September,170792.00000,5055/WB/TS,153.474390834,-28.137836399,Currumbin,Division 14
2023,September,50695.00000,5654SEB,153.408516,-27.959471,Southport,Division 6
2023,September,52296.00000,5496/WB/TS,153.328714,-27.841,Coomera,Division 3
2023,September,566215.00000,5318/EB/TQ,153.410389,-28.101732,Burleigh Heads,Division 12
2023,September,247361.00000,5524SWB,153.362789,-27.876697,Hope Island,Division 3
2023,September,546444.00000,5318/WB/TQ,153.410389,-28.101732,Burleigh Heads,Division 12
2023,September,11179.00000,5398/NW/RS,153.373746427,-28.091075317,Mudgeeraba,Division 9
2023,September,144182.00000,5420/EB/RS,153.443239,-28.077064,Miami,Division 12
2023,September,11660.00000,5123/NB/LS,153.429084,-27.997022,Surfers Paradise,Division 7
2023,September,230835.00000,5379/EB/TQ,153.31862988,-27.90707796,Helensvale,Division 2
2023,September,227084.00000,0000NB_11,153.261613,-27.800514,Kingsholme,Division 1
2023,September,211479.00000,5360/NW/TQ,153.342227,-28.007353,Highland Park,Division 5
2023,September,30267.00000,5540/SW/RS,153.38841,-27.961926,Southport,Division 6
2023,September,333772.00000,0000SWB_1,153.381929,-27.922665,Biggera Waters,Division 4
2023,September,57910.00000,5406/NB/TS,153.415428388,-27.972124179,Southport,Division 6
2023,September,89328.00000,0000NB_14,153.399722,-27.942926,Labrador,Division 4
